,price,bedrooms
69720,562500.0,3
69733,595000.0,3
69743,620000.0,3
69751,647500.0,5
69785,725000.0,3
69798,755000.0,3
69803,785000.0,4
69817,870000.0,4
69848,995000.0,4
69887,1190000.0,4
70172,460000.0,3
70206,506000.0,3
70232,532000.0,3
70277,600000.0,4
70279,600000.0,4
70336,687000.0,4
70338,696000.0,3
70363,760000.0,3
70382,800000.0,4
70393,840500.0,4
70455,1250000.0,4
70485,2125000.0,5
70642,440000.0,3
70674,490000.0,3
70683,500000.0,3
70712,539000.0,3
70724,550000.0,4
70738,565000.0,2
70743,577000.0,3
70749,583000.0,3
70750,585000.0,3
70798,631000.0,4
70799,635000.0,4
70800,635000.0,3
70801,635125.0,3
70821,680000.0,4
70824,685000.0,3
70851,745000.0,4
70875,820000.0,4
70882,850000.0,4
70888,875000.0,4
70906,955000.0,4
70956,1415000.0,4
71057,305000.0,2
71142,455000.0,3
71182,520000.0,4
71202,540000.0,3
71215,565000.0,3
71249,607000.0,3
71256,615000.0,4
71262,620000.0,3
71277,650000.0,4
71297,682000.0,3
71394,954000.0,3
71400,970000.0,4
71433,1220000.0,5
71618,451000.0,3
71624,460000.0,3
71641,485000.0,3
71673,525000.0,3
71693,547000.0,3
71701,565000.0,3
71787,683000.0,4
71835,770000.0,4
71844,795000.0,3
71871,885000.0,4
71872,885000.0,4
71910,1085000.0,4
71945,1380000.0,4
72190,436000.0,3
72249,510000.0,3
72273,533000.0,3
72282,540000.0,3
72312,565000.0,3
72794,575000.0,3
72849,665000.0,4
72860,685000.0,3
72880,717000.0,4
72883,720000.0,3
72892,740000.0,3
72946,855000.0,4
72953,875000.0,4
73007,1070000.0,3
73029,1165000.0,4
73080,1461000.0,4
73126,2315000.0,5
73207,850000.0,4
73456,500000.0,4
73503,566000.0,4
73532,608000.0,3
73555,630000.0,2
73625,730000.0,3
73637,750000.0,4
73647,772000.0,4
73650,778900.0,4
73677,835000.0,4
73898,375000.0,2
73917,410000.0,2
73941,439000.0,3
74002,516000.0,3
74028,550000.0,3
74056,587500.0,3
74057,587500.0,3
74092,631000.0,3
74119,680000.0,3
74146,717500.0,5
74152,725000.0,4
74196,815000.0,4
74218,870000.0,4
74247,1035000.0,4
74445,390010.0,3
74458,417000.0,3
74480,455000.0,3
74507,506000.0,3
74576,585000.0,3
74585,595000.0,3
74713,760000.0,4
74775,942000.0,5
75098,540000.0,3
75178,650000.0,4
75191,680000.0,4
75192,680000.0,3
75203,695000.0,3
75214,717000.0,5
75228,750000.0,3
75250,805000.0,4
75287,897000.0,4
75333,1150000.0,5
75656,532000.0,3
75722,610000.0,4
75750,635000.0,3
75751,635100.0,3
75801,705000.0,4
75821,734000.0,3
75858,785000.0,3
75931,975000.0,3
76018,1480000.0,4
76152,385000.0,2
76261,600000.0,3
76280,638000.0,4
76281,642000.0,4
76336,718000.0,3
76337,720000.0,4
76345,726000.0,3
76350,730000.0,4
76352,730000.0,3
76355,733500.0,4
76400,792500.0,3
76402,796000.0,4
76424,845000.0,3
76432,855000.0,4
76436,860000.0,5
76441,875000.0,4
76447,885000.0,3
76466,918000.0,4
76470,925000.0,4
76479,950000.0,4
76494,980000.0,4
76507,1001000.0,4
76521,1075000.0,3
76542,1137000.0,3
76613,1400000.0,3
76656,1640000.0,5
76818,925000.0,3
76819,990000.0,4
76839,2700000.0,4
76995,383000.0,2
77059,455000.0,3
77136,561000.0,3
77141,565000.0,3
77155,580000.0,3
77170,592500.0,3
77278,720000.0,4
77337,815000.0,4
77378,925000.0,4
77408,1100000.0,4
77750,573000.0,3
77812,665000.0,5
77885,801000.0,4
77890,812500.0,5
78160,399800.0,1
78187,431000.0,3
78217,490000.0,4
78221,495000.0,3
78227,502500.0,3
78253,530000.0,3
78295,595000.0,4
78299,600000.0,4
78336,660000.0,5
78339,662000.0,4
78343,675000.0,4
78358,688000.0,4
78369,730000.0,4
78409,816000.0,3
78449,935000.0,5
78460,960000.0,5
78463,980000.0,5
78510,1316000.0,4
78511,1335000.0,4
78542,1900000.0,4
78751,415500.0,2
78758,422000.0,2
78897,565000.0,3
78978,650000.0,4
79043,727000.0,4
79049,732000.0,3
79051,735000.0,4
79056,750000.0,4
79126,931000.0,4
79467,446000.0,3
79498,485000.0,2
79557,545000.0,3
79575,562500.0,3
79622,635000.0,3
79697,740000.0,4
79748,825000.0,4
79896,1630000.0,4
80038,470500.0,3
80041,480000.0,4
80124,627500.0,3
80134,635000.0,4
80168,670000.0,4
80185,697500.0,3
80235,780000.0,4
80264,840000.0,4
80296,900000.0,4
80335,985000.0,4
80364,1050000.0,4
80373,1075000.0,3
80478,1490000.0,5
80532,1770000.0,4
80558,2050000.0,4
80573,2300000.0,5
80930,555000.0,3
80964,592000.0,4
80967,595000.0,3
80973,605000.0,4
80992,630000.0,3
81035,675000.0,3
81039,685000.0,3
81080,772000.0,4
81085,780000.0,3
81110,851000.0,4
81132,922000.0,4
81390,470000.0,3
81421,515000.0,3
81432,525000.0,3
81435,527500.0,3
81442,540000.0,3
81464,572000.0,3
81500,620000.0,4
81527,660000.0,3
81592,750000.0,5
81601,772500.0,4
81608,785000.0,4
81617,805000.0,4
81741,1820000.0,5
81950,442000.0,3
81954,458000.0,4
81968,483000.0,3
82004,520000.0,3
82014,532500.0,4
82023,540500.0,3
82041,573000.0,4
82045,579000.0,3
82073,625000.0,3
82093,650000.0,4
82103,669900.0,4
82117,700000.0,5
82152,760000.0,4
82156,780000.0,4
82165,800000.0,3
82170,806000.0,3
82185,825000.0,4
82193,840000.0,4
82213,900000.0,3
82273,1205000.0,4
82537,510000.0,3
82663,710000.0,4
82707,805000.0,4
82760,1050000.0,3
82767,1100000.0,3
83090,470000.0,3
83117,498000.0,3
83174,560000.0,3
83175,560000.0,3
83199,580000.0,3
83214,592000.0,3
83226,608000.0,3
83250,630000.0,4
83266,645000.0,4
83268,645000.0,4
83284,660000.0,4
83298,675000.0,4
83349,740000.0,4
83350,740000.0,3
83383,810000.0,4
83693,650000.0,3
83700,682500.0,4
83749,840000.0,4
83857,1525000.0,4
84144,510000.0,3
84601,510000.0,3
84635,545000.0,3
84643,550000.0,3
84685,600000.0,3
84723,655000.0,4
84736,675000.0,3
84743,680000.0,4
84791,771000.0,2
84802,792500.0,4
84807,800000.0,5
84834,890000.0,3
84906,1701000.0,4
85055,395000.0,2
85096,460000.0,3
85106,470000.0,3
85116,490000.0,3
85123,505000.0,3
85139,528000.0,3
85177,570000.0,3
85201,607500.0,4
85294,740000.0,4
85304,759000.0,5
85326,810000.0,3
85416,1300000.0,4
85638,465000.0,3
85639,465000.0,3
85683,510000.0,3
85698,530000.0,4
85787,666000.0,4
85804,690000.0,3
85806,697000.0,3
85861,800000.0,4
85868,835000.0,4
85886,897500.0,5
85897,940000.0,5
85944,1228000.0,4
85992,2105000.0,5
86235,440000.0,2
86237,445000.0,2
86300,500000.0,3
86305,505000.0,3
86382,576000.0,4
86409,609000.0,4
86412,610000.0,3
86437,632000.0,4
86454,647000.0,4
86484,685000.0,4
86488,690000.0,4
86521,736000.0,2
86524,740000.0,3
86542,762000.0,3
86552,782000.0,4
86559,805000.0,3
86568,825500.0,4
86693,1505000.0,4
86830,510000.0,3
86851,550000.0,3
86852,550000.0,4
86883,595000.0,3
86923,642000.0,3
86925,652000.0,3
86928,653500.0,3
86952,690000.0,4
86955,690500.0,3
86976,720000.0,4
86980,730000.0,3
86987,735000.0,3
87022,810000.0,3
87025,815000.0,4
87070,901000.0,3
87132,1100000.0,3
87665,510000.0,3
87772,612500.0,3
87792,637500.0,4
87881,775000.0,3
87889,795000.0,5
87902,825000.0,3
87952,1051000.0,4
87996,1550000.0,3
88025,5250000.0,3
88169,430000.0,3
88240,525000.0,3
88242,530000.0,4
88250,535000.0,3
88268,556000.0,3
88294,589000.0,4
88313,605000.0,3
88315,607000.0,3
88316,610000.0,3
88367,670000.0,4
88372,670000.0,3
88382,685000.0,4
88400,720000.0,4
88408,730000.0,3
88410,735000.0,4
88411,740000.0,4
88426,760000.0,5
88428,765000.0,3
88499,1160000.0,3
88500,1200000.0,5
88511,1300000.0,4
88739,490000.0,3
88771,535000.0,3
88800,570000.0,3
88809,580000.0,3
88838,615000.0,4
88891,695000.0,5
88911,730000.0,4
88933,777500.0,4
88948,825000.0,3
88978,920000.0,4
88991,962500.0,5
88992,980000.0,5
89034,1215000.0,4
89082,1920000.0,5
89239,446500.0,3
89331,570000.0,3
89363,607000.0,4
89369,612000.0,3
89394,655000.0,4
89436,715000.0,5
89471,765000.0,4
89488,800000.0,4
89497,825000.0,3
89499,826000.0,4
89533,952000.0,4
89851,443000.0,3
89875,465000.0,3
89885,475000.0,3
89924,540000.0,3
89930,545000.0,3
89935,550000.0,4
89969,580000.0,3
89973,585000.0,3
89996,612000.0,3
90049,660000.0,5
90082,710000.0,4
90087,715000.0,4
90118,751500.0,4
90134,780000.0,5
90140,797500.0,5
90218,985000.0,4
90259,1200000.0,4
90427,505000.0,3
90449,557000.0,3
90487,616000.0,3
90499,635000.0,4
90515,660000.0,4
90556,732000.0,3
90584,778000.0,4
90609,825000.0,3
90643,905000.0,4
90676,960000.0,4
90685,974000.0,4
90693,993000.0,5
90778,1460000.0,5
90797,1590000.0,4
90843,3125000.0,5
91040,340000.0,2
91115,456000.0,3
91200,556000.0,3
91247,633000.0,3
91274,676000.0,4
91319,735000.0,4
91361,820000.0,4
91398,925000.0,4
91412,975000.0,4
91424,1025000.0,3
91466,1325000.0,4
91468,1350000.0,5
91644,415000.0,2
91673,465000.0,3
91685,478000.0,3
91694,489000.0,3
91702,495000.0,3
91726,520000.0,3
91742,540000.0,3
91774,580000.0,3
91790,600000.0,3
91819,633500.0,4
91854,685000.0,4
91884,755000.0,4
91887,760000.0,5
91921,865000.0,5
91942,935000.0,4
91951,966000.0,5
91995,1400000.0,5
92257,535000.0,3
92277,567000.0,3
92351,660000.0,4
92419,760000.0,4
92426,775000.0,4
92443,821000.0,5
92457,865000.0,4
92475,910000.0,4
92794,440000.0,3
92879,545000.0,3
92923,598000.0,4
92941,622000.0,4
92953,636000.0,4
92987,680000.0,3
92991,690000.0,4
92992,691000.0,4
93083,860000.0,3
93099,912000.0,5
93113,955000.0,4
93125,1020000.0,5
93155,1255000.0,4
93177,1425000.0,4
93502,475000.0,3
93517,485000.0,3
93519,485000.0,3
93581,540000.0,3
93590,550000.0,3
93612,575000.0,4
93637,595000.0,3
93645,600000.0,4
93675,635000.0,3
93692,650000.0,4
93710,665000.0,4
93729,690000.0,5
93734,695000.0,4
93737,700000.0,2
93748,720000.0,4
93803,800000.0,3
93815,840000.0,4
93816,840000.0,3
93828,857500.0,4
93851,925000.0,5
93859,945000.0,4
93886,1070000.0,4
94077,410000.0,3
94107,460000.0,3
94108,462000.0,3
94113,473500.0,3
94251,688000.0,4
94310,785000.0,3
94348,835000.0,5
94354,845000.0,3
94388,900000.0,4
94421,970000.0,3
94503,1255000.0,5
94518,1315000.0,3
94704,550000.0,3
94750,861000.0,4
94906,375000.0,3
94994,477000.0,3
95040,535000.0,3
95053,555000.0,3
95096,598000.0,4
95103,600000.0,4
95111,606600.0,3
95175,700000.0,4
95179,710000.0,4
95194,727000.0,4
95257,875000.0,3
95299,1100000.0,5
95524,435000.0,3
95530,445000.0,3
95567,487000.0,3
95609,535000.0,4
95616,545000.0,3
95660,596000.0,4
95667,605000.0,3
95671,610000.0,3
95689,625000.0,4
95698,630000.0,3
95713,650100.0,3
95719,660000.0,3
95727,685000.0,4
95730,703500.0,4
95731,710000.0,4
95797,892500.0,3
95840,1060000.0,4
95843,1090000.0,3
96090,444000.0,3
96119,475000.0,3
96138,507000.0,3
96224,621000.0,4
96245,665000.0,2
96284,750000.0,4
96302,787500.0,4
96311,810000.0,4
96331,865000.0,4
96370,1100000.0,4
96393,1250000.0,5
96609,468000.0,3
96610,470000.0,3
96616,475000.0,2
96617,475000.0,3
96622,480000.0,4
96654,537995.0,3
96675,559000.0,4
96676,560000.0,3
96701,591000.0,4
96705,600000.0,4
96734,649500.0,4
96766,680000.0,4
96776,699000.0,4
96788,720000.0,3
96824,825000.0,4
96831,840000.0,3
96891,1200000.0,4
97213,534000.0,4
97225,541000.0,3
97287,608000.0,3
97337,655000.0,3
97346,663000.0,4
97367,700000.0,4
97369,702000.0,4
97403,750000.0,4
97409,760000.0,5
97418,773000.0,4
97450,810000.0,4
97486,885000.0,4
97503,921000.0,5
97541,1100000.0,4
97581,1335000.0,4
97743,490000.0,3
97868,682000.0,3
97878,692000.0,4
97921,766000.0,3
97932,785000.0,3
97934,790000.0,4
97974,850000.0,4
97987,875000.0,4
97999,896500.0,4
98013,917500.0,4
98015,920000.0,5
98049,1000000.0,5
98051,1000000.0,4
98076,1060000.0,4
98080,1070000.0,4
98085,1090000.0,4
98181,1375000.0,4
98191,1410000.0,4
98225,1565000.0,4
98253,1860000.0,5
98571,428000.0,3
98768,660000.0,2
98808,710000.0,4
98834,750000.0,5
98889,866000.0,5
98939,1035000.0,4
99223,495000.0,4
99256,550000.0,3
99265,560000.0,3
99285,590000.0,3
99348,700000.0,4
99354,710000.0,4
99536,1650000.0,5
99791,525000.0,3
99883,615000.0,3
99887,620000.0,3
99890,625000.0,3
99893,625250.0,3
99934,680000.0,4
99969,760000.0,4
100014,857500.0,5
100017,865000.0,4
100058,1050000.0,5
100082,1250000.0,4
100376,567000.0,3
100386,587500.0,4
100405,610000.0,4
100428,650000.0,4
100446,680000.0,3
100515,810000.0,3
100526,825000.0,3
100547,897500.0,4
100582,1025000.0,3
100603,1251000.0,4
100893,450000.0,2
100953,510000.0,3
101049,598000.0,4
101075,617500.0,3
101093,640000.0,4
101144,686000.0,3
101176,730000.0,4
101180,730000.0,4
101188,750000.0,4
101207,781000.0,5
101264,886000.0,4
101276,931000.0,4
101323,1075000.0,4
101333,1111000.0,4
101337,1130000.0,5
101391,1520000.0,4
101402,1700000.0,4
101538,412500.0,2
101566,465000.0,3
101625,570000.0,3
101667,625000.0,3
101772,740000.0,4
101788,764000.0,5
101795,770000.0,3
101805,785000.0,4
101822,822000.0,5
101862,894000.0,3
101886,935000.0,3
101895,950000.0,4
101902,967000.0,4
101916,995000.0,5
101941,1055000.0,4
101980,1230000.0,4
102119,2350000.0,4
102448,455000.0,3
102590,600000.0,3
102603,615000.0,4
102672,677000.0,3
102908,2400000.0,5
103119,475000.0,3
103127,485000.0,3
103144,510000.0,3
103163,530000.0,3
103220,592500.0,4
103268,655000.0,4
103283,690000.0,4
103339,790000.0,4
103380,900000.0,5
103391,928000.0,4
103462,1392000.0,4
103643,390000.0,2
103716,481000.0,4
103738,505000.0,3
103743,510000.0,3
103748,515000.0,3
103780,550000.0,4
103810,585000.0,3
103815,590000.0,3
103855,638500.0,4
103858,640000.0,3
103859,641000.0,4
103876,660000.0,4
103920,717500.0,4
103921,718000.0,4
103942,745000.0,4
103966,802500.0,3
103993,860000.0,3
103998,878000.0,4
104010,920000.0,3
104044,1125000.0,4
104083,1575000.0,3
104092,1830000.0,4
104292,420000.0,3
104303,430000.0,2
104361,498000.0,3
104405,547000.0,3
104469,605000.0,4
104481,615000.0,4
104534,665000.0,4
104575,729000.0,4
104601,771000.0,4
104607,780000.0,4
104608,785000.0,4
104629,827500.0,5
104651,887500.0,4
104683,980000.0,5
104693,1025000.0,3
105072,950000.0,4
105402,517000.0,3
105423,540000.0,2
105448,565000.0,4
105472,597000.0,3
105476,600000.0,3
105526,660000.0,3
105542,690000.0,4
105569,742000.0,3
105610,840000.0,4
105668,1095000.0,4
105715,1649000.0,4
105909,450000.0,3
105910,450000.0,3
105915,462000.0,3
105987,580000.0,3
105998,590000.0,4
106021,615000.0,4
106044,645000.0,4
106053,660000.0,4
106054,660000.0,4
106079,698000.0,3
106087,712500.0,4
106157,882500.0,3
106245,2000000.0,5
106360,1225000.0,3
106580,479000.0,3
106677,590000.0,3
106822,879000.0,5
106841,950100.0,4
106856,1035000.0,3
106874,1130000.0,5
106904,1450000.0,4
107114,730000.0,4
107149,826000.0,3
107234,1200000.0,4
107265,1750000.0,4
107441,240000.0,2
107554,445000.0,3
107586,490000.0,3
107601,510000.0,3
107615,525000.0,3
107663,585000.0,4
107664,585000.0,4
107665,590000.0,4
107696,621944.0,4
107720,655000.0,4
107767,710000.0,4
107850,860000.0,4
107858,880000.0,4
108245,503000.0,3
108261,523500.0,3
108397,703100.0,3
108402,705000.0,4
108837,475000.0,4
108886,542500.0,4
108892,550000.0,4
108921,590000.0,3
108952,624000.0,5
108964,640000.0,5
108991,686500.0,5
109007,720000.0,4
109009,721000.0,4
109083,900000.0,3
109096,930000.0,5
109099,940000.0,5
109161,1460000.0,4
109340,450000.0,2
109349,465000.0,3
109411,550000.0,3
109435,577500.0,4
109463,620000.0,3
109469,640000.0,3
109528,760000.0,4
109536,780000.0,4
109560,865000.0,4
109582,950000.0,4
109634,1740000.0,4
109870,455000.0,3
109942,535000.0,3
109944,539000.0,3
109982,580000.0,3
110006,620000.0,4
110047,660000.0,4
110048,665110.0,3
110073,703000.0,4
110093,730000.0,4
110101,740000.0,4
110124,789000.0,4
110132,820000.0,5
110134,825000.0,4
110238,1350000.0,4
110365,510000.0,3
110378,537000.0,3
110381,538000.0,4
110417,595000.0,3
110430,608000.0,4
110476,665000.0,4
110511,745000.0,4
110553,820000.0,4
110577,855000.0,4
110578,855000.0,3
110633,995000.0,4
110637,1005000.0,3
110694,1260000.0,5
110701,1280000.0,4
111046,490000.0,3
111112,582000.0,3
111167,660000.0,3
111182,680000.0,3
111206,717500.0,4
111217,750000.0,5
111264,897000.0,4
111272,925000.0,5
111286,1005000.0,4
111292,1075000.0,4
111301,1100000.0,4
111517,440000.0,2
111575,530000.0,3
111592,560000.0,3
111604,572000.0,3
111650,625000.0,4
111661,638000.0,3
111673,650000.0,4
111691,679800.0,4
111719,715000.0,4
111722,720000.0,4
111743,759000.0,4
111788,840000.0,3
111794,859000.0,3
111804,885000.0,4
111805,900000.0,4
112077,457000.0,3
112099,495000.0,3
112137,538000.0,3
112147,545000.0,3
112151,555000.0,3
112185,606000.0,3
112186,607000.0,3
112249,677000.0,4
112262,695000.0,4
112269,705000.0,4
112308,760500.0,3
112320,800000.0,5
112347,850000.0,4
112352,860000.0,4
112664,515000.0,3
112679,545000.0,3
112706,585000.0,3
112727,615000.0,3
112751,656000.0,4
112757,665000.0,3
112762,670000.0,4
112782,715000.0,4
112787,720000.0,4
112801,750000.0,3
112840,850000.0,4
113060,312500.0,1
113149,445000.0,3
113201,500000.0,3
113263,565000.0,3
113283,585000.0,3
113284,585000.0,3
113299,600000.0,3
113377,705000.0,4
113385,715500.0,2
113397,745000.0,4
113434,802000.0,4
113448,825500.0,3
113450,830000.0,3
113459,860000.0,4
113461,865000.0,4
113524,1100000.0,3
113545,1250500.0,4
113888,882500.0,3
113894,899000.0,3
113906,945000.0,2
113913,960000.0,4
114006,1580000.0,4
114017,1735000.0,4
114023,1860000.0,4
114322,539000.0,3
114355,570000.0,3
114356,574000.0,3
114372,597500.0,3
114390,620000.0,4
114424,659000.0,4
114426,660000.0,4
114437,680000.0,4
114530,855000.0,3
114532,868000.0,4
114841,514500.0,3
114905,580000.0,4
114932,612500.0,3
114959,655000.0,4
114984,695000.0,4
114998,715000.0,4
115023,780000.0,3
115060,930000.0,4
115211,205500.0,3
115224,271700.0,4
115321,425000.0,3
115325,426000.0,3
115335,435000.0,4
115344,452500.0,3
115385,510000.0,3
115392,517000.0,3
115477,630000.0,4
115480,635000.0,3
115485,642000.0,4
115489,650000.0,4
115490,652000.0,4
115512,685000.0,4
115552,770000.0,3
115613,925000.0,3
115630,1002100.0,4
115634,1040000.0,4
115842,422000.0,2
115949,588000.0,4
115952,590000.0,3
116013,695000.0,4
116030,720000.0,5
116050,755000.0,4
116071,820000.0,3
116147,1205000.0,4
116401,450000.0,3
116434,480000.0,3
116460,503000.0,3
116493,540000.0,3
116545,590000.0,3
116601,650000.0,4
116639,700000.0,4
116660,732500.0,3
116663,735000.0,4
116671,747500.0,4
116690,782000.0,4
116756,930000.0,5
116762,945000.0,4
116824,1238000.0,3
116892,2200000.0,4
116978,505000.0,3
117049,676500.0,4
117090,785000.0,4
117091,790000.0,3
117150,1020000.0,4
117207,1525000.0,5
117535,450000.0,3
117612,550000.0,3
117639,580200.0,3
117711,670000.0,4
117722,690000.0,3
117733,705000.0,4
117744,715000.0,4
117795,815000.0,4
117827,932000.0,4
117901,1900000.0,4
118046,395000.0,2
118080,433500.0,2
118174,565000.0,3
118178,570000.0,4
118206,595000.0,4
118259,660000.0,4
118294,730000.0,4
118302,747500.0,4
118355,900000.0,3
118356,910000.0,4
118414,1360000.0,5
118535,355000.0,2
118559,390000.0,3
118688,550000.0,3
118708,566000.0,4
118741,611000.0,3
118750,621000.0,4
118791,679000.0,4
118798,695000.0,4
118806,715000.0,3
118836,790000.0,5
118843,800000.0,4
118890,945000.0,5
118926,1165000.0,4
119101,399000.0,3
119216,566800.0,3
119220,575000.0,3
119238,598000.0,3
119280,685000.0,4
119340,815000.0,5
119344,820000.0,4
119361,865000.0,3
119379,911000.0,4
119380,915000.0,5
119731,448000.0,3
119810,530000.0,3
119857,585000.0,3
119908,635000.0,3
119928,660000.0,4
119932,663000.0,4
119966,710000.0,4
119982,725000.0,5
119998,760000.0,4
119999,765000.0,4
120002,765000.0,3
120039,830000.0,3
120040,840000.0,4
120048,855000.0,4
120054,873000.0,4
120063,900000.0,4
120070,910000.0,3
120312,450000.0,3
120354,521000.0,3
120362,540000.0,4
120397,590000.0,3
120398,591000.0,3
120428,635000.0,4
120435,640000.0,3
120470,680000.0,5
120471,682500.0,3
120505,730000.0,4
120520,742500.0,3
120587,835000.0,5
120602,851000.0,5
120615,865000.0,3
120643,925000.0,3
120660,956000.0,4
120665,965000.0,2
120701,1060000.0,5
120772,1260000.0,4
120850,1610000.0,4
121729,385000.0,3
121759,427000.0,3
121816,503000.0,3
121911,615000.0,3
121919,625000.0,4
121925,630000.0,3
121929,640000.0,5
121964,700000.0,4
121966,705000.0,4
121973,720000.0,4
121974,720000.0,4
121982,730000.0,3
121987,737000.0,3
121996,765000.0,4
122045,880000.0,5
122107,1220000.0,4
122153,1740000.0,4
122403,502000.0,2
122439,552000.0,4
122440,557000.0,3
122445,565000.0,4
122505,653000.0,4
122535,715000.0,4
122549,728000.0,4
122550,729000.0,4
122556,745000.0,3
122564,762000.0,4
122614,860000.0,4
122615,860000.0,4
122623,877500.0,4
122674,1168000.0,5
122679,1220000.0,3
122910,428000.0,3
122981,530000.0,3
122984,530750.0,3
122993,545000.0,3
123017,573700.0,3
123022,580000.0,4
123096,705000.0,3
123178,915000.0,5
123432,328500.0,2
123506,434000.0,3
123544,470000.0,3
123587,515000.0,2
123610,535000.0,3
123656,579000.0,4
123680,605000.0,3
123682,610000.0,4
123694,623000.0,3
123706,635000.0,3
123719,650000.0,3
123736,675000.0,4
123768,720000.0,3
123803,757000.0,3
123901,926000.0,5
123903,930000.0,3
123929,1018000.0,5
124174,522000.0,3
124182,535000.0,3
124206,560000.0,3
124265,650000.0,3
124277,670000.0,2
124280,675000.0,4
124320,760000.0,5
124380,870000.0,3
124390,885000.0,5
124557,1390000.0,4
124594,1655000.0,5
124783,101000.0,4
124934,535000.0,4
124942,540000.0,3
124946,550000.0,3
124948,555000.0,3
125016,640000.0,3
125017,645000.0,4
125054,686000.0,4
125083,735000.0,4
125157,960000.0,3
125193,1210000.0,4
125441,470000.0,3
125445,475000.0,3
125500,537000.0,3
125598,675000.0,3
125663,810000.0,5
125667,820000.0,4
125672,827500.0,4
125710,929200.0,4
125724,995000.0,4
125771,1450000.0,5
125879,305000.0,2
125943,425000.0,3
125964,450000.0,3
125987,485000.0,3
126138,706000.0,4
126153,740000.0,4
126168,767000.0,5
126258,1025000.0,4
126304,1570000.0,5
126305,1605000.0,4
126308,1650000.0,4
126505,420000.0,2
126532,470000.0,3
126599,558000.0,3
126600,560000.0,3
126718,760000.0,4
126769,900000.0,4
127105,400000.0,2
127143,445000.0,2
127219,543500.0,3
127254,580000.0,3
127285,610000.0,3
127331,650000.0,3
127332,650000.0,4
127363,695000.0,4
127431,795000.0,4
127461,850000.0,4
127480,887500.0,4
127502,960000.0,3
127547,1250000.0,4
127599,2400000.0,4
127697,640000.0,3
127708,673500.0,4
127731,742000.0,4
127737,755000.0,4
127776,900000.0,4
127791,986000.0,4
128021,390000.0,2
128034,415000.0,3
128545,605000.0,3
128603,700000.0,4
128718,1100000.0,4
129069,545000.0,4
129156,640000.0,4
129251,848000.0,4
129323,1435000.0,3
129509,450000.0,3
129594,557000.0,3
129709,730000.0,5
129728,762600.0,4
129733,770000.0,4
129765,830000.0,5
129805,964000.0,3
129876,1530000.0,4
129908,4500000.0,5
130207,575000.0,3
130221,590000.0,4
130260,635000.0,3
130267,650000.0,3
130351,785000.0,5
130376,825000.0,4
130382,840000.0,5
130388,850000.0,4
130394,855000.0,5
130407,900000.0,5
130435,975000.0,3
130466,1150000.0,4
130630,425000.0,0
130756,640000.0,4
130762,645000.0,4
130768,651500.0,4
130822,737000.0,3
130851,770000.0,3
130901,880000.0,3
130938,980000.0,4
130943,990000.0,4
130997,1195000.0,4
131049,1430000.0,3
131190,562000.0,3
131547,505000.0,3
131566,520000.0,4
131694,650000.0,3
131706,665000.0,3
131739,720000.0,4
131799,825000.0,4
132146,470000.0,3
132195,533000.0,4
132205,540000.0,3
132283,650000.0,4
132317,700000.0,4
132320,705000.0,4
132322,710000.0,5
132331,722000.0,4
132343,745000.0,3
132350,755000.0,4
132362,790000.0,3
132380,882000.0,3
132425,1145000.0,4
132478,1950000.0,3
132712,525000.0,3
132791,606000.0,5
132846,672000.0,5
132849,675000.0,5
132888,740000.0,4
132891,740000.0,4
132900,760000.0,4
132913,779000.0,4
132934,820000.0,5
132976,960000.0,5
133455,710000.0,4
133460,720000.0,4
133467,730000.0,4
133470,735000.0,4
133524,885000.0,4
133528,895000.0,4
133590,1340000.0,3
133591,1370000.0,4
133855,455000.0,3
133919,530000.0,3
133954,560000.0,3
133994,595000.0,3
134068,680000.0,4
134083,700000.0,4
134089,705000.0,4
134122,777000.0,4
134124,785000.0,4
134213,980000.0,4
134261,1151000.0,4
134327,1800000.0,5
134429,440000.0,3
134544,665000.0,4
134553,675000.0,4
134568,693000.0,4
134621,770000.0,5
134644,805000.0,5
134661,837000.0,3
134697,915000.0,3
135175,430000.0,3
135255,535000.0,3
135260,535000.0,3
135275,560000.0,3
135304,585000.0,3
135333,612500.0,4
135368,655000.0,4
135423,740000.0,5
135465,820000.0,4
135580,2000000.0,4
135784,485000.0,3
135793,505000.0,4
135896,625000.0,4
135909,645000.0,4
136049,1000000.0,4
136129,2100000.0,4
136280,385000.0,2
136443,578000.0,4
136487,615000.0,3
136538,670000.0,4
136590,760000.0,3
136600,785000.0,4
136607,810000.0,4
136669,999950.0,4
136704,1290000.0,3
136752,2360000.0,4
137076,635500.0,4
137081,640000.0,4
137174,828000.0,4
137178,840000.0,5
137182,850750.0,5
137218,950000.0,4
137709,602200.0,4
137825,750000.0,3
137848,800000.0,3
137906,950000.0,4
138275,695000.0,3
138314,743600.0,5
138337,785000.0,4
138351,805000.0,4
138369,855000.0,4
138425,1000000.0,4
138469,1205000.0,4
138849,335000.0,2
138850,340000.0,3
138921,432000.0,2
138923,438000.0,3
138939,450000.0,3
138954,460000.0,4
138959,465000.0,3
138969,470000.0,2
138973,473000.0,3
138997,490000.0,3
139005,499000.0,3
139008,500000.0,3
139029,515000.0,3
139052,539000.0,3
139053,539000.0,3
139073,554000.0,3
139101,580000.0,3
139106,585000.0,4
139132,601000.0,4
139140,615500.0,4
139150,624000.0,3
139173,650000.0,4
139179,655000.0,3
139183,660000.0,4
