,price,bedrooms
338676,550000.0,4
338787,699900.0,3
339236,385000.0,2
339265,435000.0,3
339310,488000.0,3
339430,610000.0,4
339550,744500.0,3
339964,578000.0,2
340028,725000.0,3
340029,725000.0,3
340156,1130000.0,3
341264,544500.0,3
341859,505000.0,3
341891,536000.0,3
342437,492000.0,3
342975,400000.0,2
344160,499900.0,2
344698,420000.0,2
344705,440000.0,3
345858,486990.0,2
345871,507500.0,3
345877,515000.0,4
346006,750000.0,2
346525,587765.0,2
346649,735000.0,4
347635,650500.0,4
348065,485000.0,3
348097,535000.0,3
348485,365000.0,2
348554,481000.0,2
348582,518000.0,3
348594,535000.0,3
348606,557000.0,3
349031,420000.0,2
349059,469000.0,3
349064,480000.0,3
349068,481000.0,3
349073,499000.0,3
349106,565000.0,3
349108,565000.0,3
349212,770000.0,3
349219,802500.0,4
349626,470000.0,3
349724,595000.0,3
350111,304000.0,1
350115,380000.0,3
350137,500000.0,3
350666,472000.0,3
350929,1090000.0,4
351162,375000.0,2
351284,605000.0,0
351332,670000.0,4
351366,720000.0,4
352217,383000.0,2
352251,450000.0,2
352315,572000.0,3
352762,400000.0,2
352889,575000.0,3
352921,620000.0,2
353312,542000.0,2
353313,545000.0,3
354153,940000.0,3
354417,430000.0,2
354447,490000.0,3
354656,950000.0,3
354688,1150000.0,3
354968,500000.0,3
355022,607500.0,3
355386,400000.0,2
355396,415000.0,3
355418,465000.0,2
355464,560000.0,3
355470,575000.0,3
356022,523500.0,3
356035,545000.0,3
356063,580000.0,3
356119,655000.0,4
356445,446000.0,2
356450,465000.0,3
356460,517000.0,3
356518,780000.0,2
357550,625000.0,3
357627,768000.0,4
357646,815000.0,3
357671,875000.0,4
358016,550000.0,3
358027,560000.0,3
358403,327000.0,2
358493,510000.0,3
358515,545000.0,3
358640,787000.0,3
359168,725000.0,4
359290,1000000.0,3
359503,630000.0,2
359514,656000.0,4
359602,950000.0,4
359634,1140000.0,3
360230,925000.0,4
360526,486000.0,2
361016,445000.0,2
361048,530000.0,3
361060,550000.0,2
361063,555000.0,3
361079,582500.0,3
361211,825000.0,3
361233,900000.0,3
361508,420000.0,2
361519,440000.0,3
361677,755000.0,3
361741,967500.0,3
362098,495000.0,2
362162,595000.0,4
362415,1255000.0,3
362595,550000.0,2
362613,623000.0,3
363163,510000.0,3
363171,515500.0,3
363281,702000.0,3
363645,470000.0,2
364181,528000.0,3
364278,700000.0,3
364675,505000.0,3
364681,510000.0,3
364721,570500.0,3
365288,523000.0,3
365293,530000.0,3
365298,540000.0,3
365357,605000.0,3
365372,629000.0,3
365494,838000.0,5
365532,930000.0,4
366330,475000.0,3
366608,1960000.0,3
366851,510000.0,3
366927,610000.0,3
366954,650000.0,3
367642,795000.0,3
368043,407000.0,2
368113,530000.0,3
368143,585000.0,3
368663,452000.0,3
368759,607500.0,3
368838,705000.0,3
370072,498000.0,3
370648,435000.0,2
370662,455000.0,3
371277,465000.0,2
371282,478000.0,2
371303,512000.0,3
371325,542500.0,3
371326,545000.0,3
371508,844000.0,4
371538,940000.0,4
371950,465000.0,3
371979,508000.0,3
372102,665000.0,3
372309,1050000.0,4
372594,593000.0,3
372634,686000.0,4
372664,756000.0,3
372687,815000.0,3
372698,845000.0,3
373275,417000.0,2
373351,510000.0,2
373665,930000.0,3
373717,1200000.0,3
374157,615000.0,4
374215,702000.0,3
374382,1420000.0,4
374387,1480000.0,4
375044,1540000.0,3
375354,435000.0,2
375361,446000.0,3
375380,480000.0,3
375490,635000.0,3
375723,1320000.0,3
375727,1369000.0,3
376152,486000.0,3
376212,555000.0,4
376253,600000.0,3
376290,630000.0,3
376359,707500.0,3
376781,491500.0,3
376835,675000.0,3
376841,695000.0,4
377578,520000.0,3
377615,547000.0,3
377959,1180000.0,3
378311,460000.0,2
378373,550000.0,3
379068,500000.0,3
379077,505000.0,3
379092,515002.0,3
379151,576000.0,3
379250,675000.0,3
379322,780000.0,4
379826,475000.0,3
379834,487000.0,3
380697,497500.0,3
381321,410000.0,2
381353,510000.0,2
381389,611000.0,3
382106,399000.0,2
383016,515000.0,3
383053,570000.0,3
383721,416000.0,2
383891,610000.0,3
384171,1130000.0,3
384617,510000.0,3
384622,515000.0,3
384668,565000.0,3
385580,572500.0,3
385710,680000.0,3
387355,450000.0,3
387418,521500.0,3
387617,680000.0,3
388730,425000.0,2
388758,460000.0,2
388778,482000.0,3
388819,525000.0,3
388830,540000.0,3
388868,580000.0,3
388967,665000.0,3
389547,430000.0,2
389592,480000.0,2
390499,545000.0,3
390613,642000.0,3
390685,699950.0,3
390803,806500.0,3
391273,493000.0,3
392240,480000.0,2
392278,508500.0,3
392416,635000.0,3
393059,500000.0,2
393096,550000.0,3
393097,550000.0,2
393146,595000.0,4
393182,630000.0,3
393227,670000.0,3
393872,470000.0,2
393991,600000.0,2
394175,830000.0,4
394610,350000.0,1
394785,575000.0,3
394942,745000.0,3
395651,525000.0,3
395789,630500.0,3
395973,801000.0,4
396072,1000000.0,3
396792,1150000.0,3
397079,485000.0,2
397672,610000.0,3
397714,655000.0,3
397833,780000.0,4
398392,462000.0,2
398395,465000.0,3
399321,542000.0,3
399358,575000.0,3
399380,600000.0,3
400354,787000.0,4
401117,555000.0,2
401131,565000.0,2
401204,610000.0,2
401463,870000.0,3
401984,731000.0,3
402852,485000.0,3
402858,495000.0,2
402876,508640.0,3
402915,545000.0,2
403059,660000.0,4
403731,455000.0,3
403778,510000.0,2
404475,390000.0,2
404747,670000.0,3
404981,1103000.0,3
405432,490000.0,2
405473,535000.0,2
406237,420000.0,2
406257,443975.0,3
406384,560000.0,3
406631,808000.0,4
406733,955000.0,4
407100,517000.0,3
407107,530000.0,2
407543,1280000.0,3
408280,478000.0,2
408338,525000.0,3
408400,570000.0,3
408573,715000.0,3
409238,500000.0,2
409245,505000.0,3
410027,420000.0,2
410077,485500.0,2
410135,541000.0,3
410223,621000.0,3
410254,642000.0,4
410280,665000.0,4
410284,670000.0,4
410486,1065000.0,4
411044,630000.0,3
411791,494000.0,2
411832,530000.0,3
411868,555000.0,3
411904,585000.0,3
412162,820000.0,3
412697,592000.0,3
412716,625000.0,2
413025,1075000.0,3
413880,485000.0,2
413882,485000.0,2
413897,495000.0,2
413991,585000.0,3
414667,304000.0,2
414774,460000.0,2
414780,475000.0,3
414791,488000.0,3
414840,550000.0,3
415121,930000.0,3
415576,410000.0,2
415662,513000.0,3
415722,577500.0,3
415795,650000.0,3
416396,395000.0,2
416516,543000.0,3
416537,565000.0,3
416662,675000.0,3
416731,750000.0,3
417694,716000.0,3
418546,790000.0,3
419666,535000.0,3
419688,560000.0,3
419695,570000.0,3
419741,606000.0,2
420427,381000.0,1
420559,535000.0,3
420600,575000.0,3
420652,614000.0,3
420725,670000.0,3
421476,565000.0,3
422344,575000.0,3
422518,747500.0,2
422689,1120000.0,3
422734,1300000.0,3
423241,490000.0,3
423362,580000.0,3
423471,650000.0,4
423472,651000.0,4
424196,520000.0,4
424294,641000.0,3
425307,380000.0,2
425366,430000.0,3
425528,590000.0,3
425561,620000.0,3
425648,685000.0,3
426282,425000.0,2
426334,470000.0,3
426463,580000.0,4
426509,615000.0,3
427229,381000.0,2
427246,410000.0,1
427345,505000.0,3
427355,510000.0,2
427426,563000.0,3
427454,590000.0,3
428245,532300.0,3
428268,550000.0,3
428308,615000.0,4
428339,666000.0,4
429091,577000.0,3
431113,573000.0,3
431585,735000.0,3
432695,520000.0,3
432751,599900.0,3
432752,599900.0,3
432854,721000.0,3
433287,500000.0,2
433851,501000.0,3
434357,465000.0,2
435022,470000.0,2
435053,500000.0,3
435437,1150000.0,3
436393,1065000.0,3
436667,420000.0,2
436676,430000.0,2
436960,970000.0,4
437236,395000.0,1
437360,573000.0,3
437858,425000.0,1
438500,450000.0,2
438646,620000.0,3
438723,685000.0,3
439708,540100.0,3
439732,575000.0,3
441223,600000.0,3
441954,560000.0,3
441959,565000.0,3
442056,640000.0,3
442601,450000.0,2
442666,575000.0,3
442672,590000.0,3
442680,600000.0,3
442775,770000.0,3
443204,870000.0,3
443554,515000.0,3
444265,485000.0,2
444293,530000.0,2
444348,597000.0,4
444891,458000.0,2
444895,465000.0,3
444953,536000.0,3
444972,557500.0,3
445046,645000.0,2
445532,428750.0,2
445598,525000.0,3
445651,580000.0,3
445673,605000.0,3
445677,610000.0,4
445782,725000.0,3
446256,399000.0,2
446266,408000.0,1
446293,440000.0,2
446322,475000.0,3
446593,762500.0,3
447064,491000.0,3
447087,556000.0,3
447176,691000.0,4
447297,870000.0,3
448121,541000.0,3
448186,600000.0,3
448312,720000.0,3
448857,475500.0,2
448912,530000.0,3
448925,555000.0,2
448958,590000.0,3
449009,632000.0,3
449013,635000.0,4
449021,649000.0,4
449211,1020000.0,3
449586,465000.0,2
449668,575000.0,3
450543,750750.0,4
451167,510000.0,2
451214,543000.0,3
451270,585000.0,3
451625,900000.0,4
451756,1247000.0,3
452195,805000.0,3
453044,542000.0,3
453084,580000.0,3
453088,582500.0,3
453431,1150000.0,3
453829,580000.0,3
453885,651500.0,3
454108,1220000.0,3
454164,1900000.0,4
454391,400000.0,2
455111,401000.0,2
455175,505000.0,3
455186,520000.0,3
455213,552000.0,2
455459,855000.0,3
456232,712000.0,3
456253,735000.0,2
456578,1950000.0,4
456945,705000.0,2
457531,1940000.0,3
458055,425200.0,2
458200,550000.0,3
458201,550000.0,1
458236,580000.0,3
458984,505000.0,3
459002,526000.0,3
459018,550000.0,3
459824,573000.0,3
460658,532000.0,3
460667,542000.0,3
460704,590000.0,3
460705,590000.0,3
460764,660000.0,3
462075,1230000.0,3
462666,707000.0,3
462789,835000.0,3
462899,955000.0,4
463124,1330000.0,3
463974,500000.0,3
463976,500000.0,2
464289,800000.0,5
464859,460000.0,3
464933,557000.0,3
465132,780000.0,4
465178,840000.0,3
465726,470000.0,2
465802,566000.0,2
465839,600000.0,3
466610,465000.0,3
466743,625000.0,4
466826,727500.0,3
466833,735000.0,3
466866,770000.0,4
467458,435000.0,2
467634,585000.0,3
467653,602000.0,3
467698,650000.0,3
467805,761000.0,4
467855,827500.0,4
468013,1120000.0,3
468153,2220000.0,4
468446,685000.0,3
470032,551500.0,3
470047,572000.0,3
470097,610000.0,3
470184,700000.0,3
470251,775000.0,3
471023,671000.0,3
471183,875000.0,3
471840,632000.0,3
471884,667000.0,3
471925,705000.0,3
472599,445000.0,2
472620,461872.0,2
472668,513000.0,2
472779,597000.0,3
473647,615000.0,3
473651,620000.0,3
473686,660000.0,3
475925,470000.0,3
476352,960000.0,3
477137,737500.0,3
477802,464500.0,3
477903,600000.0,3
477907,600000.0,3
477909,601000.0,3
477970,655000.0,3
478760,486000.0,2
478836,555000.0,3
478842,560000.0,3
478921,630000.0,3
479003,692000.0,3
479039,722000.0,3
479847,635000.0,2
479989,780000.0,3
480115,895000.0,3
480128,905000.0,3
481262,487500.0,2
481360,585000.0,3
481825,1650000.0,3
482120,418500.0,2
482389,700500.0,3
483054,426500.0,2
483192,575000.0,3
484200,635000.0,3
484295,720000.0,3
484483,990000.0,3
485036,420000.0,1
485146,530000.0,3
485178,569000.0,3
485226,600000.0,3
485489,850000.0,3
485513,880000.0,3
486217,571000.0,3
486437,752000.0,3
486621,883000.0,3
486811,1040000.0,3
488121,470000.0,2
488213,559000.0,3
488214,559000.0,3
488227,566000.0,3
488240,572000.0,3
489249,536000.0,2
