,price,bedrooms
141261,600000.0,1
141304,630888.0,2
142229,280000.0,1
142249,315000.0,1
142265,345000.0,2
142273,355000.0,2
142291,381000.0,2
142410,540000.0,2
142769,265000.0,1
142770,265000.0,1
142881,465000.0,2
143292,275000.0,1
143293,275000.0,2
143357,396500.0,2
143372,429000.0,2
143373,430000.0,2
143410,474000.0,2
143417,486000.0,2
143512,607000.0,2
143730,1450000.0,3
143861,370000.0,2
143867,388000.0,2
143870,390000.0,2
143879,405000.0,2
144336,339950.0,2
144337,339950.0,2
144649,680000.0,2
145487,255000.0,1
145498,275000.0,1
146108,340000.0,1
146138,394000.0,2
146607,250000.0,1
146610,270000.0,2
146614,275000.0,1
146623,300000.0,1
146650,355000.0,2
146671,395000.0,1
146685,418000.0,2
146722,473000.0,2
147147,280000.0,1
147151,285000.0,1
147172,342000.0,2
147342,560000.0,3
147355,580000.0,2
147701,279000.0,1
147727,335000.0,2
147736,345000.0,1
148891,325000.0,1
148908,370000.0,1
148964,435000.0,1
149480,267000.0,1
149495,310000.0,1
149513,339950.0,2
149559,420000.0,2
149585,450000.0,3
149593,459950.0,2
149643,535000.0,2
149656,549950.0,3
150028,315000.0,2
150039,350000.0,2
150044,355000.0,2
150218,590000.0,1
150554,172500.0,1
150578,297500.0,2
150586,321000.0,1
150590,335000.0,1
150616,380000.0,1
150680,475000.0,2
150700,495000.0,2
150703,500000.0,3
150759,560000.0,2
151101,279000.0,1
151108,288888.0,1
151150,388000.0,2
151153,394500.0,2
151207,464950.0,2
151265,520000.0,2
151325,589000.0,2
151474,775000.0,2
152341,315000.0,2
152413,420000.0,1
152451,470000.0,2
152961,290000.0,1
152963,295000.0,1
153511,249900.0,1
153573,385000.0,2
153653,483000.0,2
153818,640000.0,2
153826,647000.0,2
153935,805000.0,4
154177,235000.0,1
154184,270000.0,1
154206,342000.0,2
154767,335000.0,2
154773,345000.0,1
154792,375000.0,2
154803,385000.0,2
154809,390000.0,2
154830,420000.0,2
154862,456000.0,1
154894,495000.0,3
154990,595000.0,2
155017,632000.0,2
155037,650000.0,3
155955,330000.0,2
156530,323500.0,2
156531,324000.0,2
156537,335000.0,2
157087,345000.0,2
157107,400000.0,2
157644,420000.0,3
157713,510000.0,2
158153,262000.0,1
158181,317000.0,2
158233,410000.0,2
158311,490000.0,2
159440,292000.0,1
159491,377500.0,2
159496,385000.0,3
159633,542000.0,2
159637,550000.0,2
160027,295000.0,1
160055,365000.0,2
160133,480000.0,1
160586,395000.0,1
160595,410000.0,2
160647,490000.0,2
161106,258000.0,1
161123,290000.0,1
161126,299000.0,2
161148,350000.0,2
161153,355000.0,1
161165,365000.0,2
161205,430000.0,1
161291,559900.0,2
161325,620000.0,3
161692,315000.0,2
161776,430000.0,2
161849,530000.0,2
162996,290000.0,2
163039,372500.0,1
163312,665000.0,2
163650,400000.0,1
164160,330000.0,2
164165,333000.0,1
164168,345000.0,2
164198,380000.0,1
164225,425000.0,1
164493,850000.0,2
164705,195000.0,1
164726,276000.0,1
164757,345000.0,1
164758,345000.0,2
165066,820000.0,3
165280,196000.0,1
165296,275000.0,2
165331,350000.0,2
165498,584950.0,3
165504,590000.0,2
166703,375000.0,1
166738,434000.0,2
166771,479950.0,2
166816,520000.0,2
166959,664950.0,3
167233,195000.0,1
167243,278000.0,2
167244,280000.0,1
167326,430000.0,3
167331,436000.0,2
167775,275000.0,2
167788,310500.0,1
167789,315000.0,2
168490,456500.0,2
168512,480000.0,3
168640,660000.0,2
168978,295000.0,2
168983,300000.0,2
169013,345000.0,2
169017,352000.0,1
169019,355000.0,2
169021,356000.0,2
169087,448000.0,2
169104,460000.0,2
169181,540000.0,2
170588,320000.0,1
171188,321000.0,2
171198,340000.0,1
171202,345000.0,1
171219,370000.0,2
171390,580000.0,2
171748,245000.0,2
171766,315000.0,2
171770,325000.0,1
171773,330000.0,2
171890,531260.0,2
172049,805000.0,2
172084,900000.0,2
172257,212000.0,1
172264,257500.0,1
172306,350000.0,2
172346,417500.0,2
172817,290000.0,1
172819,299000.0,1
172855,380000.0,2
172859,385000.0,2
173006,555000.0,3
173054,595000.0,2
173206,789000.0,3
173259,920000.0,3
173317,1220000.0,3
173319,1250000.0,3
174243,261500.0,1
174267,312000.0,2
174429,525000.0,1
174850,190000.0,1
174860,265000.0,2
174865,299000.0,1
174906,390000.0,2
175078,630000.0,2
175396,250000.0,1
175417,306000.0,2
176021,285000.0,2
176028,316500.0,1
176046,365000.0,2
176049,375000.0,1
176423,1350000.0,3
176565,269000.0,1
176585,312500.0,1
176588,325000.0,1
176604,355000.0,1
176615,370000.0,2
176643,415000.0,1
176686,465000.0,1
176786,564000.0,2
177183,361500.0,2
178074,312000.0,1
178083,340000.0,2
178683,290000.0,1
178713,382000.0,2
178728,410000.0,2
178765,462000.0,1
178767,466000.0,3
178778,480000.0,2
179239,295000.0,1
179260,337500.0,1
179314,415000.0,2
179352,457000.0,2
179877,300000.0,2
179903,350000.0,1
179955,430000.0,2
180021,520000.0,2
180483,230000.0,1
180572,382000.0,2
180594,405000.0,1
180783,595000.0,2
181039,1100000.0,2
181207,335000.0,1
181599,890000.0,3
182174,219000.0,1
182178,225000.0,2
182181,235000.0,1
182212,320000.0,1
182244,371000.0,3
182266,400000.0,1
182297,439000.0,2
182814,275000.0,1
182829,339950.0,2
182832,353000.0,2
182867,410000.0,2
182868,410000.0,1
182974,540000.0,1
183397,293500.0,1
183406,320000.0,1
183991,305000.0,1
183996,311000.0,2
184009,340000.0,2
184154,520000.0,2
184227,612500.0,2
184712,365000.0,2
184745,415000.0,2
184761,449000.0,2
184841,593000.0,3
185645,450000.0,2
185662,605000.0,3
185776,198000.0,1
185782,255000.0,1
186502,352500.0,1
186536,392000.0,2
187110,285000.0,1
187119,310000.0,1
187122,319500.0,2
187139,370000.0,2
187146,377000.0,2
187198,443000.0,1
187217,465000.0,2
187365,675000.0,2
187692,314500.0,2
187714,350000.0,2
187721,370000.0,1
187751,426000.0,2
188247,330000.0,1
188320,422500.0,2
188558,675000.0,2
190083,451000.0,2
190093,460000.0,2
190589,265000.0,1
190607,300000.0,1
190676,430000.0,1
191167,295000.0,1
191193,357500.0,1
191194,357500.0,1
191224,409000.0,2
191225,409000.0,2
191305,505000.0,2
191309,507000.0,2
191313,511000.0,2
191367,580000.0,2
191802,283000.0,2
191847,337000.0,1
191871,365000.0,1
191952,495320.0,2
192001,565000.0,2
193392,318000.0,1
193398,338000.0,2
193419,376900.0,2
193428,383000.0,2
193464,442000.0,2
193507,480000.0,3
193514,490000.0,3
193933,1430000.0,3
194086,297500.0,2
194103,338000.0,2
194115,368000.0,2
194126,392500.0,1
194176,450000.0,2
194218,500000.0,3
194221,504950.0,2
194745,265000.0,1
194773,330000.0,2
194792,365000.0,2
194813,395000.0,3
194817,397000.0,1
194869,452500.0,2
194875,463000.0,2
195007,628500.0,3
195008,628500.0,3
195386,150000.0,0
195536,510000.0,3
195650,652000.0,2
196092,316000.0,1
196104,335000.0,2
196119,351000.0,1
196171,419000.0,2
196193,439000.0,2
196243,489000.0,2
197571,580000.0,2
197728,281500.0,1
197786,375000.0,2
197821,415000.0,2
197893,505000.0,2
198462,325000.0,2
198489,375000.0,1
198536,435000.0,2
198603,530000.0,2
198611,539000.0,2
198621,548000.0,2
198757,728000.0,2
199077,235000.0,1
199231,525000.0,2
199232,525000.0,2
199744,252000.0,2
199747,275000.0,1
199754,295500.0,1
199762,320000.0,2
199816,414500.0,2
199819,420000.0,1
199878,503000.0,2
200404,308000.0,2
200451,381300.0,1
200459,392000.0,1
200481,420000.0,2
202199,395000.0,3
202395,277500.0,1
202400,289000.0,1
202405,323000.0,1
202528,497000.0,2
202575,553000.0,3
203099,290000.0,1
203114,320000.0,2
203115,320000.0,1
203128,355000.0,1
203157,395000.0,3
203164,410000.0,3
203192,442000.0,2
203401,690000.0,3
203756,255000.0,1
203764,281000.0,1
203783,330000.0,2
203788,339950.0,2
203838,425000.0,2
203861,450000.0,2
203872,465000.0,2
203907,505106.0,2
204023,618000.0,3
204484,302000.0,1
204487,305000.0,1
204488,308000.0,2
204513,354000.0,2
204537,390000.0,1
204561,425000.0,1
204566,430000.0,2
204572,437500.0,2
204584,450000.0,2
204673,535000.0,2
204688,550000.0,2
205284,272500.0,1
205285,272500.0,1
205289,280000.0,1
205334,350000.0,2
205336,352000.0,2
205418,445000.0,1
205436,470000.0,2
205628,695000.0,2
206702,272000.0,2
206762,390000.0,1
206774,410000.0,1
206787,425000.0,1
206793,430000.0,1
207330,325000.0,2
207331,327000.0,2
207348,365000.0,1
207392,450000.0,2
207476,605000.0,1
207766,253500.0,1
207780,295000.0,1
207816,350000.0,1
207927,519150.0,2
208023,620000.0,2
208465,231000.0,1
208483,317000.0,1
208528,407500.0,2
208530,410000.0,2
208651,565000.0,2
209138,260000.0,1
209169,315000.0,2
209172,320000.0,2
209177,330000.0,1
209185,335000.0,2
209202,355000.0,2
209223,387000.0,1
209241,406000.0,2
209314,485000.0,2
209347,525000.0,3
209370,545000.0,2
209398,565000.0,2
209523,700000.0,3
209948,425000.0,2
210999,242500.0,1
211031,344950.0,2
211141,465000.0,2
211261,595000.0,2
211789,393000.0,3
211821,450000.0,2
211853,492000.0,2
212095,772500.0,2
212449,317000.0,2
212451,322000.0,2
212478,355000.0,1
212497,383000.0,2
212510,400000.0,1
212525,416000.0,2
212526,418000.0,3
212600,490000.0,3
212612,499000.0,2
213227,287500.0,1
213249,320000.0,2
213254,328000.0,2
213261,338000.0,2
213355,453000.0,2
213463,550000.0,2
213467,560000.0,3
213519,620000.0,3
213580,675000.0,3
213996,329000.0,2
214007,345000.0,1
214017,355000.0,2
214023,365000.0,2
214037,380000.0,1
214074,425000.0,1
214097,453000.0,2
214233,565000.0,3
214256,581000.0,3
214286,615000.0,3
214502,855000.0,2
214508,875000.0,3
214540,940000.0,3
214961,617000.0,2
216022,420000.0,2
216060,465000.0,2
216346,725000.0,2
216747,345000.0,2
216748,345000.0,2
216765,377000.0,1
216862,505000.0,2
216907,560000.0,2
217060,725500.0,3
217391,280000.0,1
217410,320000.0,1
217473,412000.0,2
217487,432500.0,2
217744,703000.0,3
218114,230000.0,2
218118,240000.0,1
218136,300000.0,1
218138,309950.0,1
218144,319000.0,1
218155,345000.0,2
218238,485000.0,1
